,id,uri,estateType,offerType,disposition,imageAltText,address,surface,surfaceLand,tags,price,charges,currency,petFriendly,reserved,highlighted,roommate,project,originalPrice,isDiscounted,nemoreport,isNew,videos,links,__typename,mainImage.id,mainImage.url,mainImage.__typename,gps.lat,gps.lng,gps.__typename,mortgageData.rateLow,mortgageData.rateHigh,mortgageData.loan,mortgageData.years,mortgageData.__typename,project.id,project.__typename,mainImage
182,620723,620723-nabidka-pronajem-bytu-hugo-haase,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 29 m², Hugo Haase, Praha, Praha","Hugo Haase, Praha - Hlubočepy",29,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Balkón 3 m²']",15000,2700,CZK,,False,True,False,,15000,False,,False,"[{'id': '2506', 'previewUrl': 'https://api.bezrealitky.cz/media/video-preview-placeholder', 'status': 'FAILED', '__typename': 'AdvertVideo'}]",[],Advert,8359734,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/620k/620723/1597372894-qgaymlhzki.jpg,Image,50.029126,14.363101,GPSPoint,,,,,MortgageData,,,
183,729802,729802-nabidka-pronajem-bytu-bustehradska,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 35 m², Buštěhradská, Praha, Praha","Buštěhradská, Praha - Střešovice",35,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Parkování']",16700,4700,CZK,False,False,False,False,,16700,False,,False,[],[],Advert,13747572,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/729k/729802/1660474565-uxukopeinq-phpfhxc68.jpg,Image,50.09684,14.38976,GPSPoint,,,,,MortgageData,,,
184,790446,790446-nabidka-pronajem-bytu-pod-kesnerkou-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 42 m², Pod Kesnerkou, Praha, Praha","Pod Kesnerkou, Praha - Smíchov",42,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Parkování', 'Sklep 2,1 m²']",16500,5500,CZK,True,False,False,False,,16500,False,,False,"[{'id': '6583', 'previewUrl': 'https://api.bezrealitky.cz/media/video-preview/6583', 'status': 'PROCESSED', '__typename': 'AdvertVideo'}]",[],Advert,16640280,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790446/1688063859-wnbxzixosh-phpidujmh.jpg,Image,50.05991,14.39984,GPSPoint,,,,,MortgageData,,,
185,652626,652626-nabidka-pronajem-bytu-bulharska-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 42 m², Bulharská, Praha, Praha","Bulharská, Praha - Vršovice",42,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno']",17000,1500,CZK,,False,False,False,,17000,False,,False,"[{'id': '4499', 'previewUrl': 'https://api.bezrealitky.cz/media/video-preview-placeholder', 'status': 'FAILED', '__typename': 'AdvertVideo'}]",[],Advert,12752229,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/652k/652626/1624444993-pzoktlxsbe.jpg,Image,50.071819,14.463082,GPSPoint,,,,,MortgageData,,,
186,720668,720668-nabidka-pronajem-bytu-u-knezske-louky,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², U Kněžské louky, Praha, Praha","U Kněžské louky, Praha - Žižkov",45,,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",14000,5000,CZK,,False,False,False,,14000,False,,False,[],[],Advert,13593669,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/720k/720668/1654032388-cjuupmvfpj-phpxj6mrt.jpg,Image,50.09483,14.49518,GPSPoint,,,,,MortgageData,,,
187,647621,647621-nabidka-pronajem-bytu-kralovicka-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 35 m², Královická, Praha, Praha","Královická, Praha - Strašnice",35,0.0,"['MHD 4 minuty pěšky', 'Vybaveno']",12500,0,CZK,,False,False,False,,12500,False,,False,[],[],Advert,12404814,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/647k/647621/1612289027-tmwalmggae.jpg,Image,50.065622,14.509269,GPSPoint,,,,,MortgageData,,,
188,790386,790386-nabidka-pronajem-bytu-strojnicka-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 55 m², Strojnická, Praha, Praha","Strojnická, Praha - Holešovice",55,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování']",16800,5500,CZK,False,False,False,False,,17000,False,,False,[],[],Advert,16637506,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790386/1688041660-bfrikhbcnz-phplouquj.jpg,Image,50.10431,14.43338,GPSPoint,,,,,MortgageData,,,
189,714191,714191-nabidka-pronajem-bytu-domazlicka-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 53 m², Domažlická, Praha, Praha","Domažlická, Praha - Žižkov",53,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah']",16000,6063,CZK,,False,False,False,,16000,False,,False,[],[],Advert,13496139,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/714k/714191/1649884119-uyyhijvovr.jpg,Image,50.08909,14.46321,GPSPoint,,,,,MortgageData,,,
190,790382,790382-nabidka-pronajem-bytu-stverakova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 74 m², Štverákova, Praha, Praha","Štverákova, Praha - Horní Počernice",74,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",16000,5500,CZK,False,False,False,False,,16000,False,,False,"[{'id': '6594', 'previewUrl': 'https://api.bezrealitky.cz/media/video-preview/6594', 'status': 'PROCESSED', '__typename': 'AdvertVideo'}]",[],Advert,16688902,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790382/1688477512-ozaxyiydcr-phpt8ia8t.jpg,Image,50.11153,14.62587,GPSPoint,,,,,MortgageData,,,
191,790379,790379-nabidka-pronajem-bytu-plzenska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 30 m², Plzeňská, Praha, Praha","Plzeňská, Praha - Smíchov",30,,"['MHD do minuty pěšky', 'Částečně vybaveno']",13000,1500,CZK,True,True,False,False,,13000,False,,False,[],[],Advert,16636869,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790379/1688038763-ybwsdhswyr-phpoigsde.jpg,Image,50.07228,14.39446,GPSPoint,,,,,MortgageData,,,
192,790339,790339-nabidka-pronajem-bytu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 22 m², Praha, Praha",Praha - Vysočany,22,,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Výtah']",12000,3500,CZK,True,False,False,False,,12000,False,,False,[],[],Advert,16633892,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790339/1688028231-kgevnwwhgn-phpx14jhv.jpg,Image,50.10533,14.50202,GPSPoint,,,,,MortgageData,,,
193,789559,789559-nabidka-pronajem-bytu-u-posty-zvole,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 66 m², U Pošty, Zvole","U Pošty, Zvole u Prahy, Středočeský kraj",66,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Parkování', 'Balkón 7 m²']",15000,5000,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16578852,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789559/1687586870-sjmvyqbody-phpghmjkz.jpg,Image,49.93286,14.41501,GPSPoint,,,,,MortgageData,,,
194,679893,679893-nabidka-pronajem-bytu-nerudova,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 30 m², Nerudova, ","Nerudova, Roztoky u Prahy, Středočeský kraj",30,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah']",13500,3000,CZK,,False,True,False,,13500,False,,False,[],[],Advert,12902652,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/679k/679893/1629192576-naikcgznbb.png,Image,50.1620074,14.3925395,GPSPoint,,,,,MortgageData,,,
195,790281,790281-nabidka-pronajem-bytu-valcikova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Valčíkova, Praha, Praha","Valčíkova, Praha - Libeň",50,,"['MHD 2 minuty pěšky', 'Vybaveno']",15000,6000,CZK,False,True,False,False,,15000,False,,False,[],[],Advert,16626397,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790281/1687989378-opjxpozdhx-phpfrswgk.jpg,Image,50.11801,14.45918,GPSPoint,,,,,MortgageData,,,
196,455880,455880-nabidka-pronajem-bytu-antoninska,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², Antonínská, Praha, Praha","Antonínská, Praha - Holešovice",25,0.0,"['MHD 1 minuta pěšky', 'Vybaveno']",9500,5400,CZK,,False,False,False,,9500,False,,False,[],[],Advert,13000006,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/455k/455880/1632932806-fliuojvdcz.jpg,Image,50.0993221,14.4361603,GPSPoint,,,,,MortgageData,,,
197,790263,790263-nabidka-pronajem-bytu-rajmonova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_3_1,"Pronájem bytu 3+1 61 m², Rajmonova, Praha, Praha","Rajmonova, Praha - Kobylisy",61,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Lodžie 4 m²']",14000,8000,CZK,False,False,False,False,,14000,False,,False,[],[],Advert,16625833,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790263/1687976340-oqacnvdsks-phpbu10os.jpg,Image,50.12806,14.46756,GPSPoint,,,,,MortgageData,,,
198,787069,787069-nabidka-pronajem-bytu-slatinanska-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 28 m², Slatiňanská, Praha, Praha","Slatiňanská, Praha - Horní Počernice",28,0.0,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Parkování']",10000,3000,CZK,,False,False,False,,10000,False,,False,[],[],Advert,16416535,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787069/1564566549-vhabbjvnnx.jpg,Image,50.1084192,14.5975958,GPSPoint,,,,,MortgageData,,,
199,463555,463555-nabidka-pronajem-bytu-cernokostelecka-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Černokostelecká, Praha, Praha","Černokostelecká, Praha - Strašnice",50,0.0,"['MHD do minuty pěšky', 'Částečně vybaveno']",15000,5400,CZK,,False,True,False,,15000,False,,False,[],[],Advert,3365959,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/463k/463555/1488121240-eqxzr-img-0403.JPG,Image,50.0773182,14.5052227,GPSPoint,,,,,MortgageData,,,
200,557444,557444-nabidka-pronajem-bytu-padovska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 38 m², Padovská, Praha, Praha","Padovská, Praha - Horní Měcholupy",38,0.0,"['MHD 5 minut pěšky', 'Balkón 4 m²', 'Sklep 3 m²']",14000,3500,CZK,,False,False,False,,14500,False,,False,[],[],Advert,5341357,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/557k/557444/1555407933-cmrtikuldm.jpg,Image,50.0428927,14.5489151,GPSPoint,,,,,MortgageData,,,
201,790234,790234-nabidka-pronajem-bytu-pod-hajem-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Pod Hájem, Praha, Praha","Pod Hájem, Praha - Smíchov",40,,"['MHD 6 minut pěšky', 'Částečně vybaveno', 'Parkování', 'Terasa 25 m²']",16000,5000,CZK,False,False,False,False,,16000,False,,False,[],[],Advert,16624404,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790234/1687963386-njstjbisdw-phputxxgk.png,Image,50.07542,14.38199,GPSPoint,,,,,MortgageData,,,
202,790217,790217-nabidka-pronajem-bytu-belehradska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 50 m², Bělehradská, Praha, Praha","Bělehradská, Praha - Vinohrady",50,,"['MHD do minuty pěšky', 'Částečně vybaveno']",17000,4000,CZK,True,False,False,False,,17000,False,,False,[],[],Advert,16659716,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790217/1688291204-ldvmxgxaqu-phpyl12pa.jpg,Image,50.07316,14.43293,GPSPoint,,,,,MortgageData,,,
203,747463,747463-nabidka-pronajem-bytu-saldova-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 21 m², Šaldova, Praha, Praha","Šaldova, Praha - Karlín",21,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah']",11500,3800,CZK,False,False,True,False,,11500,False,,False,[],[],Advert,14043877,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/747k/747463/1666656076-fsnqghaitn-php7y9eoo.jpg,Image,50.09458,14.45509,GPSPoint,,,,,MortgageData,,,
204,748725,748725-nabidka-pronajem-bytu-kotlaska-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 20 m², Kotlaska, Praha, Praha","Kotlaska, Praha - Libeň",20,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování']",10500,3000,CZK,True,False,False,False,,10500,False,,False,[],[],Advert,14074032,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/748k/748725/1667385904-lruicwwksb-phpyorzjd.jpg,Image,50.10621,14.47914,GPSPoint,,,,,MortgageData,,,
205,771827,771827-nabidka-pronajem-bytu-cestlicka-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 24 m², Čestlická, Praha, Praha","Čestlická, Praha - Strašnice",24,,"['MHD do minuty pěšky', 'Parkování']",7500,2500,CZK,False,False,False,False,,7500,False,,False,[],[],Advert,15565311,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/771k/771827/1679334058-yvgnzvwoej-phpkyp7ob.jpg,Image,50.06833,14.49217,GPSPoint,,,,,MortgageData,,,
206,652551,652551-nabidka-pronajem-bytu-branicka-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Branická, Praha","Branická, Praha - Braník",40,0.0,['MHD 6 minut pěšky'],14500,3000,CZK,,False,False,False,,14500,False,,False,[],[],Advert,12467929,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/652k/652551/1614285384-kstrzpayxq.jpg,Image,50.0344,14.418569,GPSPoint,,,,,MortgageData,,,
207,790095,790095-nabidka-pronajem-bytu-konevova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 44 m², Koněvova, Praha, Praha","Koněvova, Praha - Žižkov",44,,['MHD 1 minuta pěšky'],16500,3300,CZK,False,False,False,False,,16500,False,,False,[],[],Advert,16611576,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790095/1687897031-kbbxmoxlzn-phpuvibit.jpg,Image,50.09084,14.47161,GPSPoint,,,,,MortgageData,,,
208,790082,790082-nabidka-pronajem-bytu-u-pergamenky-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 36 m², U Pergamenky, Praha, Praha","U Pergamenky, Praha - Holešovice",36,,"['MHD do minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Balkón 5 m²']",16000,3500,CZK,False,False,False,False,,16000,False,,False,[],[],Advert,16611278,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790082/1687893474-snwshqdomi-phpbf1krg.jpg,Image,50.11089,14.44707,GPSPoint,,,,,MortgageData,,,
209,695430,695430-nabidka-pronajem-bytu-frydlantska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 44 m², Frýdlantská, Praha, Praha","Frýdlantská, Praha - Kobylisy",44,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Balkón 6 m²', 'Sklep 2 m²']",15500,5500,CZK,,False,True,False,,15500,False,,False,[],[],Advert,13185616,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/695k/695430/1638886543-kapbthhjbx.jpg,Image,50.13229,14.47708,GPSPoint,,,,,MortgageData,,,
210,588580,588580-nabidka-pronajem-bytu-boleslavova-praha-4,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 40 m², Boleslavova, Praha, Praha","Boleslavova, Praha - Nusle",40,0.0,"['MHD 1 minuta pěšky', 'Vybaveno']",16000,3000,CZK,,False,False,False,,16000,False,,False,[],[],Advert,6398934,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/588k/588580/1577878972-iwbnrnuiky.jpg,Image,50.064228,14.439752,GPSPoint,,,,,MortgageData,,,
211,644756,644756-nabidka-pronajem-bytu-pod-kavalirkou-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 48 m², Pod Kavalírkou, Praha, Praha","Pod Kavalírkou, Praha - Košíře",48,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 2 m²']",16000,4500,CZK,,True,False,False,,15500,False,,False,[],[],Advert,12326129,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/644k/644756/1609618708-nwhrkwvsjq.jpg,Image,50.069319,14.372789,GPSPoint,,,,,MortgageData,,,
212,508804,508804-nabidka-pronajem-bytu-vykanska,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 32 m², Vykáňská, Praha, Praha","Vykáňská, Praha - Strašnice",32,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Balkón 4 m²']",12500,3500,CZK,,False,False,False,,12500,False,,False,[],[],Advert,4050136,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/508k/508804/1518992529-zxhpk-img-6911.jpg,Image,50.0782191,14.5043979,GPSPoint,,,,,MortgageData,,,
213,744514,744514-nabidka-pronajem-bytu-kmochova-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 27 m², Kmochova, Praha, Praha","Kmochova, Praha - Smíchov",27,,"['MHD 2 minuty pěšky', 'Vybaveno']",13500,3500,CZK,True,False,True,False,,13500,False,,False,[],[],Advert,13991208,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/744k/744514/1665321732-vnajiuhgpv-phpb3sswy.jpg,Image,50.07254,14.39604,GPSPoint,,,,,MortgageData,,,
214,789956,789956-nabidka-pronajem-bytu-velebneho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 37 m², Velebného, Praha, Praha","Velebného, Praha - Újezd nad Lesy",37,,"['Částečně vybaveno', 'Parkování']",11500,3500,CZK,False,False,False,False,,11500,False,,False,[],[],Advert,16604896,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789956/1687854783-ofescsosrz-phpxzysmm.jpg,Image,50.07124,14.66232,GPSPoint,,,,,MortgageData,,,
215,620666,620666-nabidka-pronajem-bytu-kosicka-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 49 m², Košická, Praha, Praha","Košická, Praha - Vršovice",49,0.0,"['MHD 3 minuty pěšky', 'Terasa 12 m²']",15000,2900,CZK,,False,True,False,,15000,False,,False,[],[],Advert,12465662,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/620k/620666/1614187696-yepnadhmxp.jpg,Image,50.069326,14.449349,GPSPoint,,,,,MortgageData,,,
216,788997,788997-nabidka-pronajem-bytu-spojovaci-hlavni-mesto-praha,BYT,PRONAJEM,OSTATNI,"Pronájem bytu 54 m², Spojovací, Praha, Praha","Spojovací, Praha - Žižkov",54,,"['MHD do minuty pěšky', 'Částečně vybaveno', 'Garáž']",16500,390,CZK,False,False,False,False,,16500,False,,False,[],[],Advert,16535274,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788997/1687289777-fvpfyghpnu-phpjrdheu.jpg,Image,50.09451,14.49601,GPSPoint,,,,,MortgageData,,,
217,529640,529640-nabidka-pronajem-bytu-na-radosti-zlicin,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², Na Radosti, Praha, Praha","Na Radosti, Praha - Zličín",25,0.0,"['MHD 3 minuty pěšky', 'Vybaveno']",10500,4500,CZK,,False,True,False,,10500,False,,False,[],[],Advert,4569715,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/529k/529640/1534462630-qstjw-02pokoja03f.jpg,Image,50.0577592,14.2889989,GPSPoint,,,,,MortgageData,,,
218,727940,727940-nabidka-pronajem-bytu-plynarni,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Plynární, Praha, Praha","Plynární, Praha - Holešovice",45,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Sklep 3 m²']",16000,2950,CZK,,False,False,False,,16000,False,,False,[],[],Advert,13714017,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/727k/727940/1659187705-ogbtsexepr-phpm6gwx2.jpg,Image,50.10803,14.44562,GPSPoint,,,,,MortgageData,,,
219,631431,631431-nabidka-pronajem-bytu-bitovska-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 30 m², Bítovská, Praha, Praha","Bítovská, Praha - Michle",30,0.0,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah']",15000,4700,CZK,,False,True,False,,15000,False,,False,[],[],Advert,10808509,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/631k/631431/1603013083-dxvjnjssdf.jpg,Image,50.045213,14.456092,GPSPoint,,,,,MortgageData,,,
220,494316,494316-nabidka-pronajem-bytu-premyslenska-praha-8,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 27 m², Přemyšlenská, Praha, Praha","Přemyšlenská, Praha - Kobylisy",27,0.0,"['MHD 1 minuta pěšky', 'Vybaveno']",10500,4000,CZK,,True,False,False,,10500,False,,False,[],[],Advert,12247915,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/494k/494316/1606649979-aenzokztit.jpg,Image,50.1256878,14.4467673,GPSPoint,,,,,MortgageData,,,
221,788281,788281-nabidka-pronajem-bytu-hostynska-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 36 m², Hostýnská, Praha, Praha","Hostýnská, Praha - Strašnice",36,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Sklep 2 m²']",13500,3258,CZK,True,True,False,False,,13500,False,,False,[],[],Advert,16488643,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788281/1686867915-smrgixerom-phpmbg4ri.jpg,Image,50.0796,14.49353,GPSPoint,,,,,MortgageData,,,
222,789864,789864-nabidka-pronajem-bytu-kladenska-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 22 m², Kladenská, Praha","Kladenská, Praha - Vokovice",22,,"['MHD 2 minuty pěšky', 'Částečně vybaveno']",14000,5000,CZK,False,False,False,False,,14000,False,,False,[],[],Advert,16596089,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789864/1687799377-rsitsrlgnk-phpk4tcab.jpg,Image,50.09772,14.36613,GPSPoint,,,,,MortgageData,,,
223,789781,789781-nabidka-pronajem-bytu-na-ulehli-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 28 m², Na Úlehli, Praha, Praha","Na Úlehli, Praha - Michle",28,,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 1 m²', 'Lodžie 7 m²']",13000,3500,CZK,True,False,False,False,,13000,False,,False,[],[],Advert,16592614,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789781/1687778558-rpvarmqpre-phpkvtmf5.jpg,Image,50.04726,14.46371,GPSPoint,,,,,MortgageData,,,
224,789448,789448-nabidka-pronajem-bytu-kovaku-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 31 m², Kováků, Praha, Praha","Kováků, Praha - Smíchov",31,,"['MHD 1 minuta pěšky', 'Vybaveno', 'Balkón 3 m²']",17000,2000,CZK,True,True,False,False,,17000,False,,False,[],[],Advert,16573072,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789448/1687512200-yjhbztxnnc-phpe3rdrb.jpg,Image,50.06767,14.40148,GPSPoint,,,,,MortgageData,,,
225,789802,789802-nabidka-pronajem-bytu-krasova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 50 m², Krásova, Praha, Praha","Krásova, Praha - Žižkov",50,,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Výtah']",13000,2000,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,16713574,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789802/1688920058-zwlbhilsfc-phpkb1qhi.jpg,Image,50.08259,14.44762,GPSPoint,,,,,MortgageData,,,
226,789825,789825-nabidka-pronajem-bytu-jindricha-plachty-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², Jindřicha Plachty, Praha, Praha","Jindřicha Plachty, Praha - Smíchov",32,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Terasa 12 m²']",14500,1500,CZK,True,False,False,False,,15500,True,,False,[],[],Advert,16594932,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789825/1687788416-oujkktcgrb-phpjprbwd.jpg,Image,50.07083,14.40948,GPSPoint,,,,,MortgageData,,,
227,716686,716686-nabidka-pronajem-bytu-na-holem-vrchu-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 60 m², Na Holém vrchu, Praha, Praha","Na Holém vrchu, Praha - Modřany",60,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Terasa 10 m²']",17000,4500,CZK,,False,True,False,,18500,True,,False,[],[],Advert,13529510,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/716k/716686/1651336747-hqxdjqyxeb.jpg,Image,50.00921,14.40993,GPSPoint,,,,,MortgageData,,,
228,571802,571802-nabidka-pronajem-bytu-kovarska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 56 m², Kovářská, Praha, Praha","Kovářská, Praha - Libeň",56,0.0,"['MHD do minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 5 m²']",16000,6500,CZK,,False,False,False,,18000,True,,False,[],[],Advert,5898910,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/571k/571802/1566392418-tcfsybsncj.jpg,Image,50.1060254,14.4912125,GPSPoint,,,,,MortgageData,,,
229,722595,722595-nabidka-pronajem-bytu,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 24 m², Žitavského, Praha, Praha","Žitavského, Praha - Zbraslav",24,,"['MHD 3 minuty pěšky', 'Částečně vybaveno']",10000,4000,CZK,,False,False,False,,10000,False,,False,[],[],Advert,13623806,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/722k/722595/1655403706-czflmufcmw-phpgxw0yc.jpg,Image,49.96325,14.39501,GPSPoint,,,,,MortgageData,,,
