,id,uri,estateType,offerType,disposition,imageAltText,address,surface,surfaceLand,tags,price,charges,currency,petFriendly,reserved,highlighted,roommate,project,originalPrice,isDiscounted,nemoreport,isNew,videos,links,__typename,mainImage.id,mainImage.url,mainImage.__typename,gps.lat,gps.lng,gps.__typename,mortgageData.rateLow,mortgageData.rateHigh,mortgageData.loan,mortgageData.years,mortgageData.__typename,project.id,project.__typename,mainImage,nemoreport.id,nemoreport.status,nemoreport.timeCreated,nemoreport.__typename
122,605843,605843-nabidka-pronajem-bytu-freyova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Freyova, Praha, Praha","Freyova, Praha - Vysočany",45,0.0,"['MHD 5 minut pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Sklep 2 m²']",19000,5500,CZK,,False,True,False,,19000,False,,False,[],[],Advert,16408819,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/605k/605843/1686426793-xtreuujsuw-php0pswmd.jpg,Image,50.105327,14.50215,GPSPoint,,,,,MortgageData,,,,,,,
123,558167,558167-nabidka-pronajem-bytu-hostivarska,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 30 m², Hostivařská, Praha, Praha","Hostivařská, Praha - Hostivař",30,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",13000,2500,CZK,,False,True,False,,13000,False,,False,[],[],Advert,6945819,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/558k/558167/1586357750-dirjcwzuma.jpg,Image,50.0531896,14.5315862,GPSPoint,,,,,MortgageData,,,,,,,
124,791010,791010-nabidka-pronajem-bytu-ve-slatinach-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Ve Slatinách, Praha, Praha","Ve Slatinách, Praha - Záběhlice",45,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Sklep 3 m²', 'Lodžie 5 m²']",17000,4200,CZK,False,False,True,False,,17000,False,,False,[],[],Advert,16684162,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791010/1688459709-iyipwnfyod-phpxfcrbb.jpg,Image,50.05618,14.48947,GPSPoint,,,,,MortgageData,,,,,,,
125,644710,644710-nabidka-pronajem-bytu-borivojova-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 73 m², Bořivojova, Praha, Praha","Bořivojova, Praha - Žižkov",73,0.0,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah']",25000,2400,CZK,,False,True,False,,25000,False,,False,[],[],Advert,12413205,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/644k/644710/1612554448-xcdqhsbplt.jpg,Image,50.08296,14.447924,GPSPoint,,,,,MortgageData,,,,,,,
126,720267,720267-nabidka-pronajem-bytu-u-stojanu,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 35 m², U Stojanu, Praha, Praha","U Stojanu, Praha - Chodov",35,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",15000,5000,CZK,,False,False,False,,15000,False,,False,[],[],Advert,13589025,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/720k/720267/1653834985-cfenixcjbq-phpb3hrfa.jpg,Image,50.0401,14.48907,GPSPoint,,,,,MortgageData,,,,,,,
127,720270,720270-nabidka-pronajem-bytu-u-stojanu,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 42 m², U Stojanu, Praha, Praha","U Stojanu, Praha - Chodov",42,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",15000,6000,CZK,,False,False,False,,15000,False,,False,[],[],Advert,13589043,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/720k/720270/1653836267-xxxeebfqrb-phpfe61zh.jpg,Image,50.0401,14.48907,GPSPoint,,,,,MortgageData,,,,,,,
128,777924,777924-nabidka-pronajem-bytu-vrazska-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², Vrážská, Praha","Vrážská, Praha - Radotín",25,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování']",10950,3950,CZK,True,False,False,False,,12950,True,,False,[],[],Advert,16696116,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/777k/777924/1688620120-jiivlidazo-phpvjsziz.jpg,Image,49.984797,14.364209,GPSPoint,,,,,MortgageData,,,,,,,
129,787259,787259-nabidka-pronajem-bytu-v-tresnovce-praha,BYT,PRONAJEM,DISP_4_KK,"Pronájem bytu 4+kk 132 m², V Třešňovce, Praha","V Třešňovce, Praha - Hrdlořezy",132,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Balkón 12 m²', 'Terasa 24 m²']",55000,13000,CZK,False,False,False,False,,55000,False,,False,[],[],Advert,16424857,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787259/1686706020-bgzubsuelo-phpubmtb0.jpg,Image,50.09438,14.50063,GPSPoint,,,,,MortgageData,,,,,,,
130,534372,534372-nabidka-pronajem-bytu-vinohradska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 66 m², Vinohradská, Praha, Praha","Vinohradská, Praha - Vinohrady",66,0.0,['MHD 1 minuta pěšky'],22000,3100,CZK,,False,True,False,,22000,False,,False,[],[],Advert,16603828,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/534k/534372/1687852269-vvcxwzwurf-phplvgax9.jpg,Image,50.0772932,14.4476518,GPSPoint,,,,,MortgageData,,,,,,,
131,659097,659097-nabidka-pronajem-bytu-pod-harfou-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 58 m², Pod Harfou, Praha, Praha","Pod Harfou, Praha - Vysočany",58,0.0,"['MHD 5 minut pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Balkón 5,4 m²']",24000,5497,CZK,,False,True,False,,23000,False,,False,[],[],Advert,12580895,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/659k/659097/1618682773-chvmfzjsem.jpg,Image,50.10422,14.5085,GPSPoint,,,,,MortgageData,,,,,,,
132,514740,514740-nabidka-pronajem-bytu-ceskobrodska-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 92 m², Českobrodská, Praha","Českobrodská, Praha - Běchovice",92,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Parkování', 'Sklep 9 m²']",22000,0,CZK,,False,True,False,,22000,False,,False,[],[],Advert,4141353,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/514k/514740/1523399005-qeuel-img-7764.jpg,Image,50.0798514,14.624757,GPSPoint,,,,,MortgageData,,,,,,,
133,783277,783277-nabidka-pronajem-bytu-u-hostavickeho-potoka-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 57 m², U Hostavického potoka, Praha","U Hostavického potoka, Praha - Hostavice",57,,"['MHD 6 minut pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Balkón 4 m²']",19900,5500,CZK,False,False,False,False,,19900,False,,False,[],[],Advert,16204017,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/783k/783277/1684740767-irxnfqzwiz-phpndys7s.jpg,Image,50.08309,14.56256,GPSPoint,,,,,MortgageData,,,,,,,
134,791492,791492-nabidka-pronajem-bytu-na-strelnici-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 70 m², Na Střelnici, Praha, Praha","Na Střelnici, Praha - Karlín",70,,"['MHD 4 minuty pěšky', 'Částečně vybaveno']",21000,601,CZK,False,False,False,False,,21000,False,,False,[],[],Advert,16705424,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791492/1688715917-nbjmqnqsig-phprsgxty.jpg,Image,50.09357,14.46052,GPSPoint,,,,,MortgageData,,,,,,,
135,784252,784252-nabidka-pronajem-bytu-dalimilova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Dalimilova, Praha, Praha","Dalimilova, Praha - Žižkov",50,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Balkón 4,1 m²']",28000,4000,CZK,False,False,False,False,,27000,False,,False,[],[],Advert,16256127,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/784k/784252/1684953175-alxhqorypl-phpxwtiwo.png,Image,50.08622,14.44951,GPSPoint,,,,,MortgageData,,,,,,,
136,791487,791487-nabidka-pronajem-bytu-pernerova-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 89 m², Pernerova, Praha, Praha","Pernerova, Praha - Karlín",89,,"['MHD 3 minuty pěšky', 'Částečně vybaveno']",30000,5000,CZK,True,False,True,False,,30000,False,,False,"[{'id': '6601', 'previewUrl': 'https://api.bezrealitky.cz/media/video-preview/6601', 'status': 'PROCESSED', '__typename': 'AdvertVideo'}]",[],Advert,16704879,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791487/1688710776-hviqxcnhwl-phpi2hu3h.jpg,Image,50.0906,14.45087,GPSPoint,,,,,MortgageData,,,,,,,
137,239491,239491-nabidka-pronajem-bytu-u-svobodarny,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 27 m², U svobodárny, Praha, Praha","U svobodárny, Praha - Libeň",27,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah']",15000,2000,CZK,,False,True,False,,15000,False,,False,[],[],Advert,10862883,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/239k/239491/1603116567-tgcbfsgiqf.jpg,Image,50.1055193,14.4892741,GPSPoint,,,,,MortgageData,,,,,,,
138,631113,631113-nabidka-pronajem-bytu-kralupska-horomerice,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 50 m², Kralupská, Horoměřice","Kralupská, Statenice, Středočeský kraj",50,0.0,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Parkování']",15000,2500,CZK,,False,True,False,,15000,False,,False,[],[],Advert,12919817,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/631k/631113/1629721130-anpgajrujk.jpg,Image,50.145193,14.33411,GPSPoint,,,,,MortgageData,,,,,,,
139,420940,420940-nabidka-pronajem-bytu-federova-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 90 m², Federova, Praha, Praha","Federova, Praha - Kyje",90,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Parkování', 'Garáž', 'Sklep 4 m²', 'Lodžie 10 m²']",26000,7000,CZK,,False,False,False,,26000,False,,False,[],[],Advert,16640339,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/420k/420940/1688065311-bdqtxymbem-phpzk2zzz.jpg,Image,50.1155492,14.5654249,GPSPoint,,,,,MortgageData,,,,,,,
140,785417,785417-nabidka-pronajem-bytu-dr-zikmunda-wintra-hlavni-mesto-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 113 m², Dr. Zikmunda Wintra, Praha, Praha","Dr. Zikmunda Wintra, Praha - Bubeneč",113,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Sklep 2 m²', 'Terasa 7,92 m²']",45000,10000,CZK,True,False,False,False,,45000,False,,False,[],[],Advert,16374891,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/785k/785417/1685958172-foqsuywtkn-phprnigd2.jpg,Image,50.10098,14.40426,GPSPoint,,,,,MortgageData,,,,,,,
141,786175,786175-nabidka-pronajem-bytu-dr-zikmunda-wintra-hlavni-mesto-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 76 m², Dr. Zikmunda Wintra, Praha, Praha","Dr. Zikmunda Wintra, Praha - Bubeneč",76,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 2 m²']",35000,8000,CZK,True,False,False,False,,35000,False,,False,[],[],Advert,16374952,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786175/1685959189-saqfyxtxdw-phpdgsjxn.jpg,Image,50.10098,14.40426,GPSPoint,,,,,MortgageData,,,,,,,
142,718943,718943-nabidka-pronajem-bytu-strakonicka-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Strakonická, Praha, Praha","Strakonická, Praha - Smíchov",45,0.0,"['MHD 2 minuty pěšky', 'Výtah', 'Parkování', 'Sklep 4 m²']",19000,3300,CZK,,False,False,False,,19000,False,,False,[],[],Advert,13591127,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/718k/718943/1653922783-yvomusckzf-phpxwtq87.jpg,Image,50.06434,14.41028,GPSPoint,,,,,MortgageData,,,,,,,
143,790656,790656-nabidka-pronajem-bytu-cimicka-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 30 m², Čimická, Hlavní město Praha","Čimická, Praha - Čimice",30,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",9500,2500,CZK,False,False,False,False,,9500,False,,False,[],[],Advert,16657561,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790656/1688210262-lpnuvlojwv-phpintybi.jpg,Image,50.13964,14.43055,GPSPoint,,,,,MortgageData,,,,,,,
144,786203,786203-nabidka-pronajem-bytu-spojovaci-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 34 m², Spojovací, Praha, Praha","Spojovací, Praha - Vysočany",34,,"['MHD 2 minuty pěšky', 'Parkování']",12000,3600,CZK,False,False,False,False,,12000,False,,False,[],[],Advert,16399247,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786203/1686243292-wssajmvvvw-phpfckwhf.jpg,Image,50.10134,14.48979,GPSPoint,,,,,MortgageData,,,,,,,
145,685106,685106-nabidka-pronajem-bytu-horska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Horská, Praha, Praha","Horská, Praha - Nové Město",33,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Balkón 3 m²']",22500,4000,CZK,,False,False,False,,19500,False,,False,[],[],Advert,12990485,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/685k/685106/1632377840-mvaffpwapg.jpg,Image,50.06662,14.42307,GPSPoint,,,,,MortgageData,,,,,,,
146,685115,685115-nabidka-pronajem-bytu-horska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Horská, Praha, Praha","Horská, Praha - Nové Město",50,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Lodžie 5 m²']",29800,5000,CZK,,False,False,False,,25500,False,,False,[],[],Advert,12990580,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/685k/685115/1632380600-sqkfwwnfll.jpg,Image,50.06636,14.42333,GPSPoint,,,,,MortgageData,,,,,,,
147,791478,791478-nabidka-pronajem-bytu-seidlova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Seidlova, Hlavní město Praha","Seidlova, Praha - Kamýk",40,,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Balkón 5 m²', 'Sklep 2 m²']",15000,9500,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16699272,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791478/1688683165-pgsrdotach-phpdwcaac.jpg,Image,50.0149,14.43303,GPSPoint,,,,,MortgageData,,,,,,,
148,791475,791475-nabidka-pronajem-bytu-pod-kavalirkou-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 46 m², Pod Kavalírkou, Praha, Praha","Pod Kavalírkou, Praha - Košíře",46,,['MHD 1 minuta pěšky'],18000,4000,CZK,False,False,False,False,,17997,False,,False,[],[],Advert,16699202,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791475/1688677761-ewkqtbytko-phpdtysdl.jpg,Image,50.0694001,14.3724971,GPSPoint,,,,,MortgageData,,,,,,,
149,429283,429283-nabidka-pronajem-bytu-rizska-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 58 m², Rižská, Praha, Praha","Rižská, Praha - Hostivař",58,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Garáž', 'Balkón 6 m²']",16000,5500,CZK,,False,False,False,,16000,False,,False,[],[],Advert,2977996,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/429k/429283/1466887842-aawxx-image.jpeg,Image,50.0437961,14.5149545,GPSPoint,,,,,MortgageData,,,,,,,
150,787130,787130-nabidka-pronajem-bytu-slinkova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Slinková, Praha, Praha","Slinková, Praha - Radotín",40,,"['MHD 2 minuty pěšky', 'Sklep 2 m²']",12500,4000,CZK,False,False,False,False,,12500,False,,False,[],[],Advert,16699053,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787130/1688673884-twfnbejbnp-phpkn3iv9.jpg,Image,49.98653,14.35817,GPSPoint,,,,,MortgageData,,,,,,,
151,791050,791050-nabidka-pronajem-bytu-ostruzinova-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 45 m², Ostružinová, Praha, Praha","Ostružinová, Praha - Záběhlice",45,,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Výtah', 'Lodžie 7 m²']",15300,5600,CZK,False,False,False,False,,15300,False,,False,[],[],Advert,16693813,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791050/1688562988-eylzzijyio-php7fux9p.jpg,Image,50.06049,14.4999,GPSPoint,,,,,MortgageData,,,,,,,
152,547956,547956-nabidka-pronajem-bytu-dacickeho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², Dačického, Praha, Praha","Dačického, Praha - Nusle",32,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 1,1 m²']",10000,2000,CZK,,False,True,False,,10000,False,,False,[],[],Advert,5050297,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/547k/547956/1548883040-hsfnizfjzn.jpg,Image,50.055487,14.4333926,GPSPoint,,,,,MortgageData,,,,,,,
153,791459,791459-nabidka-pronajem-bytu-univerzitni-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 33 m², Univerzitní, Praha, Praha","Univerzitní, Praha - Malešice",33,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Balkón 6 m²', 'Sklep 3 m²']",16000,4381,CZK,False,False,False,False,,16000,False,,False,[],[],Advert,16698775,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791459/1688666905-qtgrwgrino-phpmjzlpg.jpg,Image,50.0868202,14.5022857,GPSPoint,,,,,MortgageData,,,,,,,
154,790690,790690-nabidka-pronajem-bytu-jana-pribika-prague,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 38 m², Jana Přibíka, Praha, Praha","Jana Přibíka, Praha - Vysočany",38,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Balkón 8 m²', 'Sklep 4 m²']",15500,3089,CZK,False,False,False,False,,15500,False,,False,[],[],Advert,16658608,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790690/1688236407-zjoshhhzxg-phpz8qcub.jpg,Image,50.10502,14.51438,GPSPoint,,,,,MortgageData,,,,,,,
155,684038,684038-nabidka-pronajem-bytu-svatoplukova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 18 m², Svatoplukova, Praha, Praha","Svatoplukova, Praha - Nusle",18,0.0,"['MHD do minuty pěšky', 'Vybaveno']",17500,1500,CZK,,False,True,False,,17500,False,,False,[],[],Advert,12983254,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/684k/684038/1632128139-jickdompul.jpg,Image,50.06489,14.43007,GPSPoint,,,,,MortgageData,,,,,,,
156,791401,791401-nabidka-pronajem-bytu-fabianova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 42 m², Fabiánova, Praha, Praha","Fabiánova, Praha - Košíře",42,,"['MHD 2 minuty pěšky', 'Parkování', 'Balkón 3 m²']",14000,650,CZK,False,False,True,False,,14000,False,,False,[],[],Advert,16696767,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791401/1688627447-rswqpditly-php3tcu4a.jpg,Image,50.06687,14.36626,GPSPoint,,,,,MortgageData,,,,,,,
157,768058,768058-nabidka-pronajem-bytu-k-barrandovu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², K Barrandovu, Praha, Praha","K Barrandovu, Praha - Hlubočepy",25,,"['MHD 1 minuta pěšky', 'Vybaveno']",13000,1800,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,15875904,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/768k/768058/1681736499-nsbqyzdvag-phppiwhkr.jpg,Image,50.02655,14.36771,GPSPoint,,,,,MortgageData,,,,,,,
158,791449,791449-nabidka-pronajem-bytu-kodanska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Kodaňská, Praha, Praha","Kodaňská, Praha - Vršovice",45,,"['MHD do minuty pěšky', 'Výtah', 'Sklep 3,1 m²']",13000,6000,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,16698440,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791449/1688658465-xouhtitzzq-php0cnmap.jpg,Image,50.06931,14.46582,GPSPoint,,,,,MortgageData,,,,,,,
159,791049,791049-nabidka-pronajem-bytu-vitkova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 44 m², Vítkova, Praha, Praha","Vítkova, Praha - Karlín",44,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Sklep 2 m²']",17000,6200,CZK,True,False,False,False,,17000,False,,False,[],[],Advert,16686619,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791049/1688466992-pjoalzrkky-phpjrtw4d.jpg,Image,50.09023,14.44617,GPSPoint,,,,,MortgageData,,,,,,,
160,574588,574588-nabidka-pronajem-bytu-na-zamysli-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 20 m², Na Zámyšli, Praha, Praha","Na Zámyšli, Praha - Košíře",20,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 20 m²']",12000,4000,CZK,,False,False,False,,12000,False,,False,[],[],Advert,5996085,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/574k/574588/1568404391-errcigeqyr.jpg,Image,50.0694904,14.3743781,GPSPoint,,,,,MortgageData,,,,,,,
161,662695,662695-nabidka-pronajem-bytu-za-mlynem,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 30 m², Za Mlýnem, ","Za Mlýnem, Hostivice, Středočeský kraj",30,0.0,"['Částečně vybaveno', 'Parkování']",11500,3473,CZK,,False,False,False,,11500,False,,False,[],[],Advert,12641052,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/662k/662695/1620658321-ahudbafftu.jpg,Image,50.08581,14.24624,GPSPoint,,,,,MortgageData,,,,,,,
162,788891,788891-nabidka-pronajem-bytu-na-hlavni-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², Na Hlavní, Praha","Na Hlavní, Praha - Březiněves",32,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Parkování']",12000,3000,CZK,False,False,False,False,,12000,False,,False,[],[],Advert,16698153,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788891/1688653548-yknxilxiiw-phpohuk5h.jpg,Image,50.168,14.48375,GPSPoint,,,,,MortgageData,,,,,,,
163,786370,786370-nabidka-pronajem-bytu-5-kvetna-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 47 m², 5. května, Praha, Praha","5. května, Praha - Nusle",47,,"['MHD 3 minuty pěšky', 'Částečně vybaveno']",23000,1500,CZK,False,False,False,False,,24103,True,,False,[],[],Advert,16383885,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786370/1686056711-msvcghijuk-phpnlfgrn.jpg,Image,50.05882,14.43473,GPSPoint,,,,,MortgageData,,,,,,,
164,791439,791439-nabidka-pronajem-bytu-werichova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 49 m², Werichova, Praha, Praha","Werichova, Praha - Hlubočepy",49,,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Balkón 3 m²']",15000,3800,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16698073,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791439/1688651933-kcdbmeiiwt-phpmop44p.jpg,Image,50.0309365,14.3653557,GPSPoint,,,,,MortgageData,,,,,,,
165,790443,790443-nabidka-pronajem-bytu-hekrova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_3_1,"Pronájem bytu 3+1 86 m², Hekrova, Hlavní město Praha","Hekrova, Praha - Háje",86,,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Parkování', 'Balkón 6 m²', 'Sklep 4 m²']",20900,4800,CZK,False,False,False,False,,20900,False,,False,[],[],Advert,16640123,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790443/1688060476-yhnmydjppx-phpq7dgtg.jpg,Image,50.03824,14.51456,GPSPoint,,,,,MortgageData,,,,,,,
166,790955,790955-nabidka-pronajem-bytu-novakovych-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 49 m², Novákových, Praha, Praha","Novákových, Praha - Libeň",49,,"['MHD 2 minuty pěšky', 'Částečně vybaveno']",15000,4200,CZK,True,False,True,False,,15000,False,,False,[],[],Advert,16677331,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790955/1688416279-wnsixwwsfk-phpsrxv31.png,Image,50.1048,14.47937,GPSPoint,,,,,MortgageData,,,,,,,
167,791425,791425-nabidka-pronajem-bytu-lodecka-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 52 m², Lodecká, Praha, Praha","Lodecká, Praha - Nové Město",52,,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Balkón 6 m²', 'Terasa 65 m²']",32000,4948,CZK,False,False,True,False,,32000,False,,False,[],[],Advert,16697586,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791425/1688641317-ggmbmgnmvo-phpzhjmz3.jpg,Image,50.09158,14.43263,GPSPoint,,,,,MortgageData,,,,,,,
168,791422,791422-nabidka-pronajem-bytu-libusska-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 38 m², Libušská, Praha","Libušská, Praha - Libuš",38,,"['MHD 1 minuta pěšky', 'Vybaveno', 'Garáž', 'Balkón 6 m²']",15000,4500,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16697533,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791422/1688640692-owawubtexd-phpy1tsay.jpg,Image,50.0115,14.45983,GPSPoint,,,,,MortgageData,,,,,,,
